LOCATION CODE,COUNTY,AREA NAME,REGION,SCHOOL YEARS,NO. OVERWEIGHT,PCT OVERWEIGHT,NO. OBESE,PCT OBESE,NO. OVERWEIGHT OR OBESE,PCT OVERWEIGHT OR OBESE,GRADE LEVEL,AREA TYPE,STREET ADDRESS,CITY,STATE,ZIP CODE,LATITUDE,LONGITUDE,Location 1
472202,OTSEGO,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,9,20.5,,,9,20.5,MIDDLE/HIGH,SCHOOL DISTRICT,597 COUNTY HWY 54,CHERRY VALLEY,NY,13320,,,"(42.8144, -74.7703)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,9,9.3,24,24.7,33,34,DISTRICT TOTAL,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
580302,SUFFOLK,WAINSCOTT COMMON SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,,,,,,,DISTRICT TOTAL,SCHOOL DISTRICT,47 MAIN ST,WAINSCOTT,NY,11975,,,"(40.963, -72.1865)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,5,6.7,17,22.7,22,29.3,ELEMENTARY,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,7,14.6,7,14.6,14,29.2,MIDDLE/HIGH,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,33,20.9,38,24.1,71,44.9,DISTRICT TOTAL,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,18,17.1,25,23.8,43,41,ELEMENTARY,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,12,26.1,13,28.3,25,54.3,MIDDLE/HIGH,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,21,14.7,33,23.2,54,38,DISTRICT TOTAL,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,14,15.5,21,23.3,35,38.8,ELEMENTARY,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,,,12,26.6,12,26.6,MIDDLE/HIGH,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,33,20.1,29,17.7,62,37.8,DISTRICT TOTAL,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,23,22.1,13,12.5,36,34.6,ELEMENTARY,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
472506,OTSEGO,WORCESTER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,6,11.5,16,30.8,22,42.3,MIDDLE/HIGH,SCHOOL DISTRICT,198 MAIN ST,WORCESTER,NY,12197,,,"(42.5915, -74.7511)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,205,13.9,255,17.3,460,31.2,DISTRICT TOTAL,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,101,13.7,125,16.9,226,30.6,ELEMENTARY,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,104,14.2,130,17.7,234,31.9,MIDDLE/HIGH,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,244,16.9,207,14.3,451,31.1,DISTRICT TOTAL,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,127,17.7,95,13.2,222,30.9,ELEMENTARY,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,117,16.1,112,15.4,229,31.6,MIDDLE/HIGH,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,223,16.3,201,14.7,424,31,DISTRICT TOTAL,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,109,16.5,97,14.7,206,31.3,ELEMENTARY,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,114,16.1,104,14.7,218,30.8,MIDDLE/HIGH,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,250,17.2,232,15.9,482,33.1,DISTRICT TOTAL,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,123,16,118,15.4,241,31.4,ELEMENTARY,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480101,PUTNAM,MAHOPAC CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,127,18.7,114,16.8,241,35.5,MIDDLE/HIGH,SCHOOL DISTRICT,179 E LAKE BLVD,MAHOPAC,NY,10541,,,"(41.3772, -73.7291)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,260,16.5,291,18.5,551,35.1,DISTRICT TOTAL,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,149,16.6,164,18.3,313,34.9,ELEMENTARY,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,111,16.6,127,19,238,35.5,MIDDLE/HIGH,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,138,15.2,179,19.8,317,35,DISTRICT TOTAL,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,90,15.5,110,18.9,200,34.4,ELEMENTARY,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,48,15,69,21.6,117,36.7,MIDDLE/HIGH,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,170,16.8,146,14.4,316,31.3,DISTRICT TOTAL,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,103,16.3,80,12.6,183,29,ELEMENTARY,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,67,17.8,66,17.5,133,35.3,MIDDLE/HIGH,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,167,14.6,189,16.6,356,31.2,DISTRICT TOTAL,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,103,14.7,102,14.5,205,29.2,ELEMENTARY,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480102,PUTNAM,CARMEL CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,64,14.8,87,20.1,151,34.9,MIDDLE/HIGH,SCHOOL DISTRICT,81 SOUTH ST,PATTERSON,NY,12563,,,"(41.5081, -73.6064)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,20,10.1,29,14.6,49,24.6,DISTRICT TOTAL,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,13,11.8,17,15.5,30,27.3,ELEMENTARY,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,5,5.7,12,13.8,17,19.5,MIDDLE/HIGH,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,50,17.5,29,10.2,79,27.7,DISTRICT TOTAL,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,26,17.1,14,9.2,40,26.3,ELEMENTARY,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,24,18,15,11.3,39,29.3,MIDDLE/HIGH,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,57,20,29,10.1,86,30.1,DISTRICT TOTAL,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,18,12.5,19,13.1,37,25.6,ELEMENTARY,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,12,11.2,8,7.4,20,18.6,MIDDLE/HIGH,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,38,14,29,10.7,67,24.7,DISTRICT TOTAL,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,23,13.9,11,6.6,34,20.5,ELEMENTARY,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480401,PUTNAM,HALDANE CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,11,10.7,15,14.6,26,25.2,MIDDLE/HIGH,SCHOOL DISTRICT,15 CRAIGSIDE DR,COLD SPRING,NY,10516,,,"(41.4213, -73.9566)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,,,,,,,DISTRICT TOTAL,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,,,,,,,ELEMENTARY,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,5,7.4,,,5,7.4,DISTRICT TOTAL,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,,,,,,,ELEMENTARY,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,,,,,,,DISTRICT TOTAL,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,,,,,,,ELEMENTARY,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,7,8.9,,,7,8.9,DISTRICT TOTAL,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,7,10.9,,,7,10.9,ELEMENTARY,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480404,PUTNAM,GARRISON UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,1100 RT 9D,GARRISON,NY,10524,,,"(41.3806, -73.9401)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,73,16.3,70,15.7,143,32,DISTRICT TOTAL,SCHOOL DISTRICT,146 PEEKSKLL HOLLW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,43,17.8,37,15.4,80,33.2,ELEMENTARY,SCHOOL DISTRICT,146 PEEKSKLL HOLLW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,30,14.6,33,16,63,30.6,MIDDLE/HIGH,SCHOOL DISTRICT,146 PEEKSKLL HOLLW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,71,18.2,50,12.8,121,31,DISTRICT TOTAL,SCHOOL DISTRICT,146 PEEKSKILL HOLLOW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,38,16.6,26,11.4,64,27.9,ELEMENTARY,SCHOOL DISTRICT,146 PEEKSKILL HOLLOW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,33,19.5,24,14.2,57,33.7,MIDDLE/HIGH,SCHOOL DISTRICT,146 PEEKSKILL HOLLOW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,78,15.6,74,14.8,152,30.4,DISTRICT TOTAL,SCHOOL DISTRICT,146 PEEKSKILL HOLLOW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,37,14.2,36,13.8,73,28,ELEMENTARY,SCHOOL DISTRICT,146 PEEKSKILL HOLLOW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,41,17.2,38,15.9,79,33.1,MIDDLE/HIGH,SCHOOL DISTRICT,146 PEEKSKILL HOLLOW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,88,14.9,97,16.4,185,31.4,DISTRICT TOTAL,SCHOOL DISTRICT,146 PEEKSKLL HOLLW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,43,13.9,46,14.8,89,28.7,ELEMENTARY,SCHOOL DISTRICT,146 PEEKSKLL HOLLW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480503,PUTNAM,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,45,16.5,43,15.8,88,32.4,MIDDLE/HIGH,SCHOOL DISTRICT,146 PEEKSKLL HOLLW RD,PUTNAM VALLEY,NY,10579,,,"(41.3372, -73.8602)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,145,15,172,17.8,317,32.8,DISTRICT TOTAL,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,68,14.5,95,20.3,163,34.8,ELEMENTARY,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,77,15.4,77,15.4,154,30.9,MIDDLE/HIGH,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,164,17.1,185,19.3,349,36.5,DISTRICT TOTAL,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,88,17.3,98,19.3,186,36.5,ELEMENTARY,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,76,16.7,87,19.2,163,35.9,MIDDLE/HIGH,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,169,16.1,196,18.7,365,34.9,DISTRICT TOTAL,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,84,14.4,110,18.9,194,33.4,ELEMENTARY,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,85,18.3,86,18.5,171,36.8,MIDDLE/HIGH,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,200,18.3,188,17.2,388,35.6,DISTRICT TOTAL,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,97,17.8,79,14.5,176,32.2,ELEMENTARY,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
480601,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,103,19.8,88,16.9,191,36.7,MIDDLE/HIGH,SCHOOL DISTRICT,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,,,"(41.4375, -73.6069)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,65,19.5,58,17.4,123,36.8,DISTRICT TOTAL,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,44,22,32,16,76,38,ELEMENTARY,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,21,16.2,26,20,47,36.2,MIDDLE/HIGH,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,42,12.8,54,16.4,96,29.2,DISTRICT TOTAL,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,27,13.4,30,14.9,57,28.4,ELEMENTARY,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,15,12.4,24,19.8,39,32.2,MIDDLE/HIGH,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,46,19.4,45,18.9,91,38.3,DISTRICT TOTAL,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,22,16.5,19,14.2,41,30.8,ELEMENTARY,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,24,24.4,26,26.5,50,51,MIDDLE/HIGH,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,38,16.3,60,25.8,98,42.1,DISTRICT TOTAL,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,21,16.8,20,16,41,32.8,ELEMENTARY,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,17,17,37,37,54,54,MIDDLE/HIGH,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,,,"(42.6899, -73.3663)"
490202,RENSSELAER,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),NORTHEASTERN NEW YORK,2010-2012,94,22.5,55,13.2,149,35.7,DISTRICT TOTAL,SCHOOL DISTRICT,3992 NY RT 2,TROY,NY,12180,,,"(42.7503, -73.5713)"
490202,RENSSELAER,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),NORTHEASTERN NEW YORK,2010-2012,43,19.7,42,19.3,85,39,ELEMENTARY,SCHOOL DISTRICT,3992 NY RT 2,TROY,NY,12180,,,"(42.7503, -73.5713)"
